data,abertura,alta,baixa,fechamento,var_abertura,media_movel_180,media_movel_240,media_movel_360,media_movel_480
2015-06-02,0.35261594754685094,0.36060108477705305,0.35261594754685094,0.36060108477705305,0.001874944795101574,0.34982340270052964,0.3565854948982887,0.3485597172423418,0.3467429627773541
2015-06-03,0.35990409896835185,0.35990409896835185,0.35465021821517356,0.3550548731721734,0.008086465452177182,0.34886848018065564,0.3557629087854594,0.3478480715787056,0.34605953720796967
2015-06-05,0.35729749171643466,0.35729749171643466,0.35255738148961996,0.35365895640148537,-0.004913691728078327,0.3509310934370758,0.3580125139774091,0.35013794095550055,0.34836665393254984
2015-06-08,0.35444287811625824,0.35678464323831,0.35333890313014815,0.35333890313014815,-0.0036330813179259696,0.3514964172004678,0.35875557312639106,0.3509540569640257,0.3492004605354366
2015-06-09,0.3536170817908862,0.35684456585494995,0.3528001667373265,0.35365725794106123,-0.0011048441298143576,0.3516198807255167,0.35897155820546833,0.35127187342469474,0.3495500417386328
2015-06-10,0.35199370012543457,0.3605574562013416,0.35199370012543457,0.3590513014362405,4.665081130844315e-05,0.349769270963997,0.3572256996870367,0.3496350758325784,0.34797689866173726
2015-06-11,0.3576371915508213,0.3602592624295535,0.3547695089695243,0.3563958567297506,0.007029805216651566,0.3481985108386999,0.35580998431041194,0.3483076162774443,0.3467260161297705
2015-06-12,0.3576998382718998,0.3576998382718998,0.3533292764453363,0.3554279456151038,-0.001245876618242941,0.34927192341091695,0.3570953882387977,0.34962514386747945,0.3481145832415997
2015-06-15,0.35654482074834787,0.35654482074834787,0.35126396266609516,0.35520789465157504,-0.002346305299836329,0.3502487901166123,0.3582822119163582,0.3508285146953254,0.3493795235537533
2015-06-16,0.35394014223457926,0.3594346593455142,0.35369372146717976,0.35765643380779344,-0.001292044023662283,0.3487875061883247,0.35695310786750734,0.349571520129888,0.34820333911912116
2015-06-17,0.35783773651757284,0.3582175784294039,0.3529531028092898,0.3548456484752549,0.0036917968272698306,0.34887480017699896,0.357175650962923,0.349815056995296,0.34852362688899585
2015-06-18,0.35368188085859686,0.3609944900269752,0.35343613468309276,0.3602439679234087,-0.0029688794716304446,0.3475962314241317,0.35599311256956523,0.3487082513177003,0.34747488041291713
2015-06-19,0.35966132429807945,0.35966132429807945,0.35464134453383345,0.3564318260877917,0.00653194196536633,0.34695796819629815,0.3554664304857277,0.34822349971605165,0.3470372412144819
2015-06-22,0.3565077651823768,0.360434325126339,0.3558776584346126,0.3572638932796938,-0.0032234934675094908,0.3469438133534031,0.3555554749054269,0.3483422081532657,0.3472182644540283
