data,abertura,alta,baixa,fechamento,var_abertura,media_movel_180,media_movel_240,media_movel_360,media_movel_480
2006-09-11,36561.0,36561.0,35666.0,35772.0,-144.0,37244.25555555556,35781.7625,32649.058333333334,30870.1125
2006-09-12,35777.0,36147.0,35626.0,36147.0,-784.0,37256.86666666667,35800.53333333333,32678.994444444445,30897.283333333333
2006-09-13,36147.0,36726.0,36034.0,36550.0,370.0,37265.794444444444,35825.458333333336,32710.91388888889,30925.5
2006-09-14,36548.0,36680.0,36087.0,36154.0,401.0,37274.36111111111,35855.9625,32743.333333333332,30954.014583333334
2006-09-15,36154.0,36469.0,35878.0,36170.0,-394.0,37279.82777777778,35881.67916666667,32772.74444444444,30981.0625
2006-09-18,36168.0,36670.0,36134.0,36483.0,14.0,37283.677777777775,35906.23333333333,32803.59444444445,31008.610416666666
2006-09-19,36477.0,36487.0,35555.0,35886.0,309.0,37290.00555555556,35930.88333333333,32836.11666666667,31036.583333333332
2006-09-20,35889.0,36069.0,34928.0,35197.0,-588.0,37294.666666666664,35955.92083333333,32865.71944444445,31063.33125
2006-09-21,35199.0,35332.0,34624.0,34830.0,-690.0,37290.47777777778,35978.5125,32893.23055555556,31088.172916666666
2006-09-22,34829.0,34897.0,34397.0,34799.0,-370.0,37285.2,35997.629166666666,32919.87222222222,31111.441666666666
2006-09-25,34803.0,35054.0,34127.0,34973.0,-26.0,37279.12222222222,36021.50833333333,32948.61944444444,31134.23125
2006-09-26,34972.0,35827.0,34972.0,35819.0,169.0,37270.444444444445,36045.14166666667,32976.74444444444,31158.04375
2006-09-27,35817.0,36114.0,35611.0,36106.0,845.0,37268.78888888889,36076.270833333336,33007.59444444445,31184.302083333332
2006-09-28,36105.0,36487.0,36031.0,36486.0,288.0,37270.41111111111,36105.14166666667,33039.169444444444,31211.139583333334
2006-09-29,36486.0,36570.0,36261.0,36449.0,381.0,37268.35,36132.84583333333,33069.74722222222,31238.283333333333
2006-10-02,36450.0,37317.0,36450.0,37058.0,-36.0,37267.03333333333,36161.8375,33100.33888888889,31265.2125
